127.0.0.1 - - [23/Sep/2021:19:49:51 -0500] "GET / HTTP/1.1" 404 687
0:0:0:0:0:0:0:1 - - [23/Sep/2021:19:56:08 -0500] "GET /primerJSP/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Sep/2021:19:56:08 -0500] "GET /primerJSP/img/logo_header.png HTTP/1.1" 404 724
0:0:0:0:0:0:0:1 - - [23/Sep/2021:19:56:08 -0500] "GET /primerJSP/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Sep/2021:19:56:08 -0500] "GET /primerJSP/img/logo_header.png HTTP/1.1" 404 724
0:0:0:0:0:0:0:1 - - [23/Sep/2021:19:56:09 -0500] "GET /primerJSP/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Sep/2021:19:56:09 -0500] "GET /primerJSP/img/logo_header.png HTTP/1.1" 404 724
0:0:0:0:0:0:0:1 - - [23/Sep/2021:19:56:09 -0500] "GET /primerJSP/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Sep/2021:19:56:09 -0500] "GET /primerJSP/img/logo_header.png HTTP/1.1" 404 724
0:0:0:0:0:0:0:1 - - [23/Sep/2021:19:56:09 -0500] "GET /primerJSP/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Sep/2021:19:56:09 -0500] "GET /primerJSP/img/logo_header.png HTTP/1.1" 404 724
0:0:0:0:0:0:0:1 - - [23/Sep/2021:19:56:10 -0500] "GET /primerJSP/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Sep/2021:19:56:10 -0500] "GET /primerJSP/img/logo_header.png HTTP/1.1" 404 724
0:0:0:0:0:0:0:1 - - [23/Sep/2021:19:56:10 -0500] "GET /primerJSP/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Sep/2021:19:56:10 -0500] "GET /primerJSP/img/logo_header.png HTTP/1.1" 404 724
0:0:0:0:0:0:0:1 - - [23/Sep/2021:19:56:10 -0500] "GET /primerJSP/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Sep/2021:19:56:10 -0500] "GET /primerJSP/img/logo_header.png HTTP/1.1" 404 724
0:0:0:0:0:0:0:1 - - [23/Sep/2021:19:56:11 -0500] "GET /primerJSP/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Sep/2021:19:56:12 -0500] "GET /primerJSP/img/logo_header.png HTTP/1.1" 404 724
0:0:0:0:0:0:0:1 - - [23/Sep/2021:19:57:53 -0500] "GET /primerJSP/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Sep/2021:19:57:53 -0500] "GET /primerJSP/img/logo_header.png HTTP/1.1" 404 724
0:0:0:0:0:0:0:1 - - [23/Sep/2021:19:57:54 -0500] "GET /primerJSP/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Sep/2021:19:57:54 -0500] "GET /primerJSP/img/logo_header.png HTTP/1.1" 404 724
0:0:0:0:0:0:0:1 - - [23/Sep/2021:19:57:56 -0500] "GET /primerJSP/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Sep/2021:19:57:56 -0500] "GET /primerJSP/img/logo_header.png HTTP/1.1" 404 724
0:0:0:0:0:0:0:1 - - [23/Sep/2021:19:57:57 -0500] "GET /primerJSP/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Sep/2021:19:57:57 -0500] "GET /primerJSP/img/logo_header.png HTTP/1.1" 404 724
0:0:0:0:0:0:0:1 - - [23/Sep/2021:19:57:58 -0500] "GET /primerJSP/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Sep/2021:19:57:58 -0500] "GET /primerJSP/img/logo_header.png HTTP/1.1" 404 724
